key,0,1,2,3,4
52,191416,82092,327,3217,"クリスタルコンフリクト：シルバーS2"
53,191417,82092,328,3216,"クリスタルコンフリクト：ゴールドS2"
54,191418,82092,329,3215,"クリスタルコンフリクト：プラチナS2"
55,191419,82092,330,3214,"クリスタルコンフリクト：ダイヤモンドS2"
56,191420,82092,331,3213,"クリスタルコンフリクト：クリスタルS2"
57,191421,82092,332,3220,"クリスタルコンフリクト：王者S3"
58,191422,82092,333,3221,"クリスタルコンフリクト：勇者S3"
59,191423,82092,334,3222,"クリスタルコンフリクト：入賞者S3"
60,191424,82092,335,3228,"クリスタルコンフリクト：ブロンズS3"
61,191425,82092,336,3227,"クリスタルコンフリクト：シルバーS3"
62,191426,82092,337,3226,"クリスタルコンフリクト：ゴールドS3"
63,191427,82092,338,3225,"クリスタルコンフリクト：プラチナS3"
64,191428,82092,339,3224,"クリスタルコンフリクト：ダイヤモンドS3"
65,191429,82092,340,3223,"クリスタルコンフリクト：クリスタルS3"
66,191430,82092,341,3002,"クリスタルコンフリクト：ブルー"
67,191431,82092,342,3003,"クリスタルコンフリクト：レッド"
68,191705,82092,343,2400,"ヴァリアントダンジョン：シラディハ水道"
69,191016,82092,1,32,"コミックパネル"
70,191019,82092,1,6,"メタルフレーム：アーチ"
71,191020,82092,1,33,"フィルム"
72,191012,82092,1,31,"集中線"
73,191013,82092,1,30,"フォグ"
74,191017,82092,1,22,"レース：ブラック"
75,191018,82092,1,23,"レース：ホワイト"
76,191014,82092,1,11,"アイテム：NQ"
77,191015,82092,1,12,"アイテム：HQ"
78,191432,82092,409,3230,"クリスタルコンフリクト：王者S4"
79,191433,82092,410,3231,"クリスタルコンフリクト：勇者S4"
80,191434,82092,411,3232,"クリスタルコンフリクト：入賞者S4"
81,191440,82092,412,3233,"クリスタルコンフリクト：クリスタルS4"
82,191439,82092,413,3234,"クリスタルコンフリクト：ダイヤモンドS4"
83,191438,82092,414,3235,"クリスタルコンフリクト：プラチナS4"
84,191437,82092,415,3236,"クリスタルコンフリクト：ゴールドS4"
85,191436,82092,416,3237,"クリスタルコンフリクト：シルバーS4"
86,191435,82092,417,3238,"クリスタルコンフリクト：ブロンズS4"
87,191441,82092,418,3240,"クリスタルコンフリクト：王者S5"
88,191442,82092,419,3241,"クリスタルコンフリクト：勇者S5"
89,191443,82092,420,3242,"クリスタルコンフリクト：入賞者S5"
90,191449,82092,421,3243,"クリスタルコンフリクト：クリスタルS5"
91,191448,82092,422,3244,"クリスタルコンフリクト：ダイヤモンドS5"
92,191447,82092,423,3245,"クリスタルコンフリクト：プラチナS5"
93,191446,82092,424,3246,"クリスタルコンフリクト：ゴールドS5"
94,191445,82092,425,3247,"クリスタルコンフリクト：シルバーS5"
95,191444,82092,426,3248,"クリスタルコンフリクト：ブロンズS5"
96,191450,82092,427,3004,"チーム・ファルコン"
97,191451,82092,428,3005,"チーム・レイヴン"
98,0,0,0,0,""
99,191707,82092,467,2250,"クロニクルクエスト：四聖獣奇譚"
100,191708,82092,468,2340,"無人島開拓1"
101,191709,82092,469,2341,"無人島開拓2"
102,0,0,0,0,""
103,0,0,0,0,""
104,0,0,0,0,""
105,0,0,0,0,""
106,0,0,0,0,""
107,0,0,0,0,""
108,0,0,0,0,""
109,0,0,0,0,""
110,0,0,0,0,""
