key,0,1,2,3,4
53,192417,82093,328,3215,"クリスタルコンフリクト：ゴールドS2"
54,192418,82093,329,3214,"クリスタルコンフリクト：プラチナS2"
55,192419,82093,330,3213,"クリスタルコンフリクト：ダイヤモンドS2"
56,192420,82093,331,3212,"クリスタルコンフリクト：クリスタルS2"
57,192421,82093,332,3218,"クリスタルコンフリクト：王者S3"
58,192422,82093,333,3219,"クリスタルコンフリクト：勇者S3"
59,192423,82093,334,3220,"クリスタルコンフリクト：入賞者S3"
60,192424,82093,335,3226,"クリスタルコンフリクト：ブロンズS3"
61,192425,82093,336,3225,"クリスタルコンフリクト：シルバーS3"
62,192426,82093,337,3224,"クリスタルコンフリクト：ゴールドS3"
63,192427,82093,338,3223,"クリスタルコンフリクト：プラチナS3"
64,192428,82093,339,3222,"クリスタルコンフリクト：ダイヤモンドS3"
65,192429,82093,340,3221,"クリスタルコンフリクト：クリスタルS3"
66,192430,82093,341,3002,"クリスタルコンフリクト：ブルー"
67,192431,82093,342,3003,"クリスタルコンフリクト：レッド"
68,192705,82093,343,2400,"ヴァリアントダンジョン：シラディハ水道"
69,192966,82093,344,2310,"友好部族クエスト：オミクロン族"
70,192601,82093,346,1000,"国旗：リムサ・ロミンサ"
71,192602,82093,346,1001,"国旗：グリダニア"
72,192603,82093,346,1002,"国旗：ウルダハ"
73,192015,82093,1,3,"飾り罫"
74,192016,82093,1,21,"フキダシ"
75,192019,82093,1,30,"パーティクル"
76,192018,82093,347,31,"音符"
77,192012,82093,1,20,"バースデー"
78,192013,82093,1,19,"ビギナー"
79,192014,82093,1,33,"光彩"
80,192017,82093,1,34,"ローズ"
81,192432,82093,409,3227,"クリスタルコンフリクト：王者S4"
82,192433,82093,410,3228,"クリスタルコンフリクト：勇者S4"
83,192434,82093,411,3229,"クリスタルコンフリクト：入賞者S4"
84,192440,82093,412,3230,"クリスタルコンフリクト：クリスタルS4"
85,192439,82093,413,3231,"クリスタルコンフリクト：ダイヤモンドS4"
86,192438,82093,414,3232,"クリスタルコンフリクト：プラチナS4"
87,192437,82093,415,3233,"クリスタルコンフリクト：ゴールドS4"
88,192436,82093,416,3234,"クリスタルコンフリクト：シルバーS4"
89,192435,82093,417,3235,"クリスタルコンフリクト：ブロンズS4"
90,192441,82093,418,3236,"クリスタルコンフリクト：王者S5"
91,192442,82093,419,3237,"クリスタルコンフリクト：勇者S5"
92,192443,82093,420,3238,"クリスタルコンフリクト：入賞者S5"
93,192449,82093,421,3239,"クリスタルコンフリクト：クリスタルS5"
94,192448,82093,422,3240,"クリスタルコンフリクト：ダイヤモンドS5"
95,192447,82093,423,3241,"クリスタルコンフリクト：プラチナS5"
96,192446,82093,424,3242,"クリスタルコンフリクト：ゴールドS5"
97,192445,82093,425,3243,"クリスタルコンフリクト：シルバーS5"
98,192444,82093,426,3244,"クリスタルコンフリクト：ブロンズS5"
99,192450,82093,427,3004,"チーム・ファルコン"
100,192451,82093,428,3005,"チーム・レイヴン"
101,192962,82093,429,2306,"友好部族クエスト：ピクシー族"
102,192963,82093,430,2307,"友好部族クエスト：キタリ族"
103,192964,82093,431,2308,"友好部族クエスト：ドワーフ族"
104,192965,82093,432,2309,"友好部族クエスト：アルカソーダラ族"
105,192967,82093,433,2311,"友好部族クエスト：レポリット族"
106,192706,82093,434,2504,"絶オメガ検証戦"
107,192711,82093,465,2354,"ディープダンジョン：オルト・エウレカ1"
108,192712,82093,466,2355,"ディープダンジョン：オルト・エウレカ2"
109,192713,82093,468,2340,"無人島開拓1"
110,192714,82093,469,2341,"無人島開拓2"
111,192452,82093,502,3245,"クリスタルコンフリクト：王者S6"
112,192453,82093,503,3246,"クリスタルコンフリクト：勇者S6"
113,192454,82093,504,3247,"クリスタルコンフリクト：入賞者S6"
114,192460,82093,505,3248,"クリスタルコンフリクト：クリスタルS6"
115,192459,82093,506,3249,"クリスタルコンフリクト：ダイヤモンドS6"
116,192458,82093,507,3250,"クリスタルコンフリクト：プラチナS6"
117,192457,82093,508,3251,"クリスタルコンフリクト：ゴールドS6"
118,192456,82093,509,3252,"クリスタルコンフリクト：シルバーS6"
119,192455,82093,510,3253,"クリスタルコンフリクト：ブロンズS6"
120,192461,82093,511,3254,"クリスタルコンフリクト：王者S7"
121,192462,82093,512,3255,"クリスタルコンフリクト：勇者S7"
122,192463,82093,513,3256,"クリスタルコンフリクト：入賞者S7"
123,192469,82093,514,3257,"クリスタルコンフリクト：クリスタルS7"
124,192468,82093,515,3258,"クリスタルコンフリクト：ダイヤモンドS7"
125,192467,82093,516,3259,"クリスタルコンフリクト：プラチナS7"
126,192466,82093,517,3260,"クリスタルコンフリクト：ゴールドS7"
127,192465,82093,518,3261,"クリスタルコンフリクト：シルバーS7"
128,192464,82093,519,3262,"クリスタルコンフリクト：ブロンズS7"
129,192470,82093,520,3006,"東方鬼面"
130,192471,82093,521,3007,"東方翁面"
131,192960,82093,524,2303,"友好部族クエスト：コウジン族"
132,192959,82093,525,2304,"友好部族クエスト：アナンタ族"
133,192961,82093,526,2305,"友好部族クエスト：ナマズオ族"
134,192320,82093,522,2019,"青魔道士"
135,192715,82093,523,3950,"10周年記念"
136,192716,82093,528,2401,"ヴァリアントダンジョン：六根山"
137,192717,82093,529,2342,"世界を釣る者"
138,192718,82093,530,2343,"太公望への道"
139,192719,82093,531,2350,"月下の雀士"
140,192490,82093,578,3008,"パライストラ"
141,192491,82093,579,3009,"クラウドナイン"
142,192472,82093,580,3263,"クリスタルコンフリクト：王者S8"
143,192473,82093,581,3264,"クリスタルコンフリクト：勇者S8"
144,192474,82093,582,3265,"クリスタルコンフリクト：入賞者S8"
145,192480,82093,583,3266,"クリスタルコンフリクト：クリスタルS8"
146,192479,82093,584,3267,"クリスタルコンフリクト：ダイヤモンドS8"
147,192478,82093,585,3268,"クリスタルコンフリクト：プラチナS8"
148,192477,82093,586,3269,"クリスタルコンフリクト：ゴールドS8"
149,192476,82093,587,3270,"クリスタルコンフリクト：シルバーS8"
150,192475,82093,588,3271,"クリスタルコンフリクト：ブロンズS8"
151,192481,82093,589,3272,"クリスタルコンフリクト：王者S9"
152,192482,82093,590,3273,"クリスタルコンフリクト：勇者S9"
153,192483,82093,591,3274,"クリスタルコンフリクト：入賞者S9"
154,192489,82093,592,3275,"クリスタルコンフリクト：クリスタルS9"
155,192488,82093,593,3276,"クリスタルコンフリクト：ダイヤモンドS9"
156,192487,82093,594,3277,"クリスタルコンフリクト：プラチナS9"
157,192486,82093,595,3278,"クリスタルコンフリクト：ゴールドS9"
158,192485,82093,596,3279,"クリスタルコンフリクト：シルバーS9"
159,192484,82093,597,3280,"クリスタルコンフリクト：ブロンズS9"
160,192492,82093,598,3281,"クリスタルコンフリクト：王者S10"
161,192493,82093,599,3282,"クリスタルコンフリクト：勇者S10"
162,192494,82093,600,3283,"クリスタルコンフリクト：入賞者S10"
163,192500,82093,601,3284,"クリスタルコンフリクト：クリスタルS10"
164,192499,82093,602,3285,"クリスタルコンフリクト：ダイヤモンドS10"
165,192498,82093,603,3286,"クリスタルコンフリクト：プラチナS10"
166,192497,82093,604,3287,"クリスタルコンフリクト：ゴールドS10"
167,192496,82093,605,3288,"クリスタルコンフリクト：シルバーS10"
168,192495,82093,606,3289,"クリスタルコンフリクト：ブロンズS10"
169,192956,82093,567,2300,"友好部族クエスト：バヌバヌ族"
170,192957,82093,568,2301,"友好部族クエスト：グナース族"
171,192958,82093,569,2302,"友好部族クエスト：モーグリ族"
172,192722,82093,572,2252,"ミソロジー・オブ・エオルゼア：ハルオーネ"
173,192723,82093,572,2253,"ミソロジー・オブ・エオルゼア：メネフィナ"
174,192724,82093,572,2254,"ミソロジー・オブ・エオルゼア：サリャク"
175,192725,82093,572,2255,"ミソロジー・オブ・エオルゼア：ニメーヤ"
176,192726,82093,572,2256,"ミソロジー・オブ・エオルゼア：リムレーン"
177,192727,82093,572,2257,"ミソロジー・オブ・エオルゼア：オシュオン"
178,192728,82093,572,2258,"ミソロジー・オブ・エオルゼア：ビエルゴ"
179,192729,82093,572,2259,"ミソロジー・オブ・エオルゼア：ラールガー"
180,192730,82093,572,2260,"ミソロジー・オブ・エオルゼア：アーゼマ"
181,192731,82093,572,2261,"ミソロジー・オブ・エオルゼア：ナルザル"
182,192732,82093,572,2262,"ミソロジー・オブ・エオルゼア：ノフィカ"
183,192733,82093,572,2263,"ミソロジー・オブ・エオルゼア：アルジク"
184,0,0,0,0,""
185,192720,82093,570,2600,"クロの空想帳"
186,192721,82093,571,2601,"ソーチョーの幻想盤"
187,0,0,0,0,""
188,0,0,0,0,""
189,0,0,0,0,""
190,0,0,0,0,""
